3e4	3e4	28500	28500
3e4	3e4	28500	28500
3e4	3e4	28500	28500
3e4	3e4	28500	28500
3e4	3e4	28500	28500
27461.53846153846	3e4	26088.46153846153	28500
18230.76923076923	27461.53846153846	17319.230769230766	26088.46153846153
9e3	18230.76923076923	8550	17319.230769230766
6230.7692307692305	9e3	5780.7692307692305	8550
4730.7692307692305	9e3	5769.230769230769	8550
2884.6153846153843	3807.6923076923076	3923.076923076923	5769.230769230769
1961.5384615384614	1961.5384615384614	3e3	3923.076923076923
1500	1500	3e3	3e3
1500	1500	3e3	3e3
1500	2724	3e3	4224
2112	4560	3e3	6060
3336	6396	3646.1538461538457	7896
3336	6396	3646.1538461538457	7896
1800	4500	1800	4500
1800	4500	1800	4500
1800	4500	1800	4500
1800	4500	1800	4500
1800	4500	1800	4500
2879.9999999999995	4500	2736.000000000001	4500
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
4500	4500	4500	4500
1442.3076923076922	1442.3076923076922	1442.3076923076922	1442.3076923076922
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
1151.9999999999998	1151.9999999999998	1151.9999999999998	1151.9999999999998
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4050	4050	4050	4050
4050	4050	4050	4050
4500	4500	4500	4500
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
4500	4500	4500	4500
1442.3076923076922	1442.3076923076922	1442.3076923076922	1442.3076923076922
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
750	750	750	750
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
750	750	750	750
1151.9999999999998	1151.9999999999998	1151.9999999999998	1151.9999999999998
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4050	4050	4050	4050
4050	4050	4050	4050
4500	4500	4500	4500
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
9115.384615384615	9115.384615384615	9115.384615384615	9115.384615384615
4500	4500	4500	4500
1442.3076923076922	1442.3076923076922	1442.3076923076922	1442.3076923076922
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
1151.9999999999998	1151.9999999999998	1151.9999999999998	1151.9999999999998
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4050	4050	4050	4050
4050	4050	4050	4050
4500	4500	4500	4500
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
4500	4500	4500	4500
1442.3076923076922	1442.3076923076922	1442.3076923076922	1442.3076923076922
980.7692307692307	980.7692307692307	980.7692307692307	980.7692307692307
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
1056	1056	1056	1056
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4050	4050	4050	4050
4050	4050	4050	4050
7110	7110	7110	7110
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
4500	4500	4500	4500
911.5384615384614	911.5384615384614	911.5384615384614	911.5384615384614
450	450	450	450
603	603	603	603
909	909	909	909
1398.6	1398.6	1398.6	1398.6
2400	2400	2400	2400
1500	1500	1500	1500
1038.4615384615386	1038.4615384615386	1038.4615384615386	1038.4615384615386
750	750	750	750
1151.9999999999998	1151.9999999999998	1151.9999999999998	1151.9999999999998
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4500	4500	4500	4500
4500	4500	4500	4500
4500	4500	4500	4500
7560	7560	7560	7560
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
6e3	6e3	6e3	6e3
3e3	3e3	6e3	6e3
3e3	3e3	6e3	6e3
6060	6060	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
6e3	6e3	6e3	6e3
3e3	3e3	6e3	6e3
3e3	3e3	6e3	6e3
4500	4500	6e3	6e3
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
6900	6900	6900	6900
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
7920	7920	7920	7920
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
9e3	9e3	8550	8550
4500	4500	4500	4500
1500	1500	1500	1500
1038.4615384615386	1038.4615384615386	1038.4615384615386	1038.4615384615386
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
750	750	750	750
1056	1056	1056	1056
3600	3600	3600	3600
3600	3600	3600	3600
3600	3600	3600	3600
4050	4050	4050	4050
4050	4050	4050	4050
4500	4500	4500	4500
10620	10620	10314	10314
